Número do cadastro;Número da portaria;Nome do usuário de água;Natureza da intervenção;Tipo da Fonte de Captação;Tipo de Intervenção;Classificação;Status;Observação;Data de início do cadastro;Data de saída do processo;Vazão média;Vazão máxima;Unidade de medida da vazão;Volume normal armazenado (m³);Finalidades de Uso;Bacia Hidrográfica;Corpo Hídrico;Sistema Aquífero;Município;Nome da Geometria;Latitude;Longitude;Latitude (ponto final);Longitude (ponto final)
2017/039.594;A-001.096/2017;Prefeitura Municipal de Salto do Jacuí;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/12/2017;14/12/2017;54;54;m³/dia;0;Consumo humano;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Salto do Jacuí;Poço Requerido 1;"-29,1477777777778";"-53,0647222222222";-;-
2017/039.574;A-001.095/2017;AGENOR JOSE VIECELLI;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/12/2017;14/12/2017;"3,4";"3,4";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Nova Araçá;Ponto 1;"-28,656639";"-51,747701";-;-
2017/039.513;A-001.100/2017;"Secretaria Estadual de Desenvolvimento Rural, Pesca e Cooperativismo";Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/12/2017;15/12/2017;90;90;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Redentora;Poço Conunitário Requerido;"-27,4986111111111";"-53,6427777777778";-;-
2017/039.496;A-001.099/2017;Ivonete Flores da Silva;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/12/2017;15/12/2017;1;1;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Alegrete;Poço Requerido 1;"-29,8125";"-55,7205555555556";-;-
2017/039.487;A-001.094/2017;Prefeitura Municipal de Lagoão;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/12/2017;14/12/2017;54;54;m³/dia;0;Consumo humano;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Lagoão;Poço Requerido 1;"-29,1977777777778";"-52,7577777777778";-;-
2017/039.479;A-001.093/2017;PREFEITURA MUNICIPAL MAQUINÉ;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/12/2017;14/12/2017;100;100;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Tramandaí;-;Serra Geral II;Maquiné;Poço Requerido 1;"-29,5791666666667";"-50,2655555555556";-;-
2017/039.474;A-001.092/2017;PREFEITURA MUNICIPAL MAQUINÉ;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/12/2017;14/12/2017;35;35;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Tramandaí;-;Serra Geral II;Maquiné;Poço Requerido 1;"-29,6741666666667";"-50,1411111111111";-;-
2017/039.468;A-001.114/2017;LEONIDA PARREIRA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/12/2017;20/12/2017;12;12;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral II;Porto Mauá;Poço Requerido 1;"-27,5519444444444";"-54,6388888888889";-;-
2017/039.454;A-001.091/2017;Romoaldo David Fagundes;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/12/2017;14/12/2017;22;22;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Vanini;Ponto 1;"-28,4933186527693";"-51,8260105027198";-;-
2017/039.174;A-001.090/2017;Prefeitura Municipal de São José do Herval;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;12/12/2017;13/12/2017;54;54;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral I;São José do Herval;Poço Requerido 1;"-29,0238888888889";"-52,3122222222222";-;-
2017/039.153;A-001.089/2017;Rodrigo Scarpellini Campos;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;12/12/2017;12/12/2017;3;3;m³/dia;0;Irrigação;Bacia Hidrográfica do Rio Ijuí;-;Serra Geral I;Cruz Alta;Ponto 1;"-28,6497910176366";"-53,6168362789076";-;-
2017/039.132;A-001.088/2017;Augustinho Czarnobai;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;12/12/2017;12/12/2017;"1,4";"1,4";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Casca;Ponto 1;"-28,5633055555556";"-51,9619166666667";-;-
2017/038.773;A-001.086/2017;VALDENI DE LIMA TATIM;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;08/12/2017;08/12/2017;18;18;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Nova Alvorada;Poço Requerido 1;"-28,69";"-52,2419444444444";-;-
2017/038.699;A-001.085/2017;Prefeitura Municipal de Nova Candelária;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;07/12/2017;07/12/2017;36;36;m³/dia;0;Abastecimento público;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Nova Candelária;Poço Requerido 1;"-27,575";"-54,1819444444444";-;-
2017/038.447;A-001.129/2017;"Secretaria Estadual de Desenvolvimento Rural, Pesca e Cooperativismo";Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;06/12/2017;27/12/2017;20;20;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Santa Maria;-;Botucatu / Guará I;Sant'Ana do Livramento;Poço Requerido 1;"-30,8688888888889";"-55,435";-;-
2017/038.303;A-001.078/2017;ETAMAR CARVALHO BRESSAN;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;05/12/2017;05/12/2017;"0,64";"0,64";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Jaguari;Poço Requerido 1;"-29,4796544492503";"-54,6863150596619";-;-
2017/038.257;A-001.081/2017;LIDIANE DOS SANTOS RODRIGUES;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;05/12/2017;06/12/2017;"0,64";"0,64";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Santa Maria;Santa Maria;Poço Requerido 1;"-29,677725090519";"-53,9038825035095";-;-
2017/038.201;A-001.079/2017;Agropecuária Schio Ltda;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;05/12/2017;05/12/2017;540;540;m³/dia;0;Processo industrial;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral II;Vacaria;Ponto 1;"-28,4883884650335";"-50,9571174816408";-;-
2017/038.199;A-001.084/2017;Daniel Marques Dos Santos;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;05/12/2017;07/12/2017;"1,5";"1,5";m³/dia;0;"Consumo humano, Lavagem de veículos";Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral II;São José do Ouro;Ponto 1;"-27,7728611111111";"-51,5906111111111";-;-
2017/037.983;A-001.098/2017;Hotel Formula 4 LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;04/12/2017;15/12/2017;64;64;m³/dia;0;"Irrigação, Lavagem coletiva de veículos, Lavanderia coletiva, Piscinas de uso coletivo, Sistema de combate à incêndios";Bacia Hidrográfica do Rio Ijuí;-;Serra Geral I;Ijuí;Poço Requerido 1;"-28,4197222222222";"-53,9136111111111";-;-
2017/037.855;A-001.076/2017;SOCIEDADE POMAR DO MORRO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/12/2017;01/12/2017;80;80;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Gravataí;-;Quaternário Costeiro II;Viamão;Poço Requerido 1;"-30,1259";"-50,8427";-;-
2017/037.660;A-001.073/2017;Vilson Alberto Feix;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;30/11/2017;01/12/2017;7;7;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Salvador das Missões;Ponto 1;"-28,0978227096737";"-54,8175260175444";-;-
2017/037.544;A-001.074/2017;HORTENCIA VEIGA DOS SANTOS;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/11/2017;01/12/2017;"1,33333333333333";"1,33333333333333";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Santiago;Poço Requerido 1;"-29,2477777777778";"-54,8369444444444";-;-
2017/037.510;A-001.068/2017;RSU - ENERGIA RENOVAVEL LTDA - EPP;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/11/2017;29/11/2017;20;20;m³/dia;0;"Consumo humano, Processo industrial";Bacia Hidrográfica do Rio Caí;-;Aquitardos permianos;Montenegro;Poço Requerido 1;"-29,8347222222222";"-51,385";-;-
2017/037.469;A-001.067/2017;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/11/2017;29/11/2017;50;50;m³/dia;0;Abastecimento público;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Serra Geral II;Júlio de Castilhos;Poço Requerido 1;"-29,5777";"-53,6287";-;-
2017/037.454;A-001.080/2017;MUNICÍPIO DE CANDELÁRIA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/11/2017;06/12/2017;"33,12";"33,12";m³/dia;0;Abastecimento público;Bacia Hidrográfica do Baixo Jacuí;-;Serra Geral II;Candelária;Poço Requerido 1;"-29,5730555555556";"-52,9213888888889";-;-
2017/037.392;A-001.066/2017;Antonio Kazmierczak;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;28/11/2017;28/11/2017;"1,4";"1,4";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Guarani das Missões;Ponto 1;"-28,1534292861565";"-54,5419010409068";-;-
2017/037.368;A-002.112/2018;Fábrica de Doces Ledur Ltda.;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;28/11/2017;10/12/2018;120;120;m³/dia;0;Processo industrial;Bacia Hidrográfica do Rio Caí;-;Botucatu / Pirambóia;Tupandi;Poço Requerido 1;"-29,5027";"-51,398";-;-
2017/037.286;A-001.065/2017;Glademar Baldissera;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;28/11/2017;28/11/2017;75;75;m³/dia;0;Dessedentação animal;Bacia Hidrográfica do Rio Passo Fundo;-;Serra Geral I;Campinas do Sul;Poço Requerido 1;"-27,8133440037432";"-52,6578783988953";-;-
2017/037.270;A-001.064/2017;LUCIA MARIA PINTO DE CARVALHO E SILVA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;28/11/2017;28/11/2017;"3,6";"3,6";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Uruguaiana;Poço Requerido 1;"-29,9669066400905";"-56,4583539962769";-;-
2017/037.244;A-001.063/2017;Nelson Perin;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;28/11/2017;28/11/2017;12;12;m³/dia;0;Irrigação;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Nova Prata;Poço Requerido 1;"-28,7773";"-51,6632";-;-
2017/037.242;A-001.062/2017;GIOVANI JOSÉ BERTELLA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;27/11/2017;27/11/2017;150;150;m³/dia;0;Dessedentação animal;Bacia Hidrográfica do Rio Passo Fundo;-;Serra Geral I;Campinas do Sul;Poço Requerido 1;"-27,7559";"-52,616";-;-
2017/037.214;A-001.061/2017;MUNICÍPIO DE NOVA ALVORADA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;27/11/2017;27/11/2017;"23,125";25;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Nova Alvorada;Poço Requerido 1;"-28,6761111111111";"-52,1816666666667";-;-
2017/037.202;A-001.060/2017;MUNICÍPIO DE NOVA ALVORADA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;27/11/2017;27/11/2017;15;15;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Nova Alvorada;Poço Requerido 1;"-28,6980555555556";"-52,1775";-;-
2017/037.152;A-001.059/2017;prefeitura municipal de Alto Alegre;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;27/11/2017;27/11/2017;5;5;m³/dia;0;Consumo humano;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Alto Alegre;Poço Requerido 1;"-28,8072222222222";"-53,0480555555556";-;-
2017/037.074;A-001.057/2017;Julia Maciel Gomes;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;27/11/2017;27/11/2017;"0,72";"0,72";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Uruguaiana;Poço Requerido 1;"-29,8669444444444";"-57,1105555555556";-;-
2017/036.990;A-002.303/2019;Dwarf Bier Microcervejaria Eireli - ME;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;24/11/2017;28/02/2019;4;4;m³/dia;0;"Consumo humano, Processo industrial";Bacia Hidrográfica do Rio dos Sinos;-;Botucatu / Pirambóia;Taquara;Poço Requerido 1;"-29,6946";"-50,7238";-;-
2017/036.989;A-001.055/2017;Michel Melara;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;24/11/2017;24/11/2017;"4,5";"4,5";m³/dia;0;Irrigação;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Água Santa;Ponto 1;"-28,1778586252419";"-52,0338929892458";-;-
2017/036.944;A-001.054/2017;Cristiano Tres;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;24/11/2017;24/11/2017;75;75;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Santa Cecília do Sul;Ponto 1;"-28,1269199682728";"-51,9755326015692";-;-
2017/036.892;A-001.056/2017;Cleomar Antonio Zocholini;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;24/11/2017;27/11/2017;8;8;m³/dia;0;Irrigação;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Nova Bassano;Poço Requerido 1;"-28,7236111111111";"-51,6922222222222";-;-
2017/036.670;A-001.053/2017;Joelmar Cavazin;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;23/11/2017;23/11/2017;12;12;m³/dia;0;Dessedentação animal;Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Trindade do Sul;Poço Requerido 1;"-27,5436111111111";"-52,9047222222222";-;-
2017/036.636;A-001.052/2017;Armazém do Automóvel;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;22/11/2017;22/11/2017;13;13;m³/dia;0;Lavagem de veículos;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Esperança do Sul;Ponto 1;"-27,36366";"-53,98803";-;-
2017/036.537;A-001.050/2017;GEMA ZANOELO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;22/11/2017;22/11/2017;"3,6";"3,6";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Passo Fundo;-;Serra Geral I;Erebango;Poço Requerido 1;"-27,8047273243404";"-52,2560620307922";-;-
2017/036.484;A-001.049/2017;DANIEL MATIAS HOLZ;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;22/11/2017;22/11/2017;2;2;m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral II;Aratiba;Poço Requerido 1;"-27,3025367681775";"-52,3492312431335";-;-
2017/036.388;A-002.034/2018;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;21/11/2017;20/11/2018;560;560;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Palmeira das Missões;Poço Requerido 1;"-27,883";"-53,3134";-;-
2017/036.357;A-001.046/2017;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;21/11/2017;21/11/2017;192;192;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Ijuí;-;Serra Geral I;Cerro Largo;Poço Requerido 1;"-28,1304683526286";"-54,749915599823";-;-
2017/036.249;A-001.044/2017;Somave Agroindustrial LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/11/2017;20/11/2017;300;300;m³/dia;0;Processo industrial;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Soledade;Poço Requerido 1;"-28,8397";"-52,5858";-;-
2017/036.239;A-002.081/2018;Município de Santa Rosa;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;20/11/2017;30/11/2018;-;-;-;0;Monitoramento qualitativo;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Santa Rosa;Poço Requerido 1;"-27,8808333333333";"-54,495";-;-
2017/036.192;A-001.041/2017;SERGIO LUIZ MALMANN;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/11/2017;20/11/2017;3;3;m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Campina das Missões;Poço Requerido 1;"-27,9963339861084";"-54,8129153251648";-;-
2017/036.056;A-001.040/2017;Projetos e Empreendimentos Imobiliários Antares Ltda.;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;17/11/2017;17/11/2017;"230,4";"230,4";m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Lajeado;Poço Requerido 1;"-29,4327";"-51,99";-;-
2017/036.029;A-001.039/2017;Prefeitura Municipal de Espumoso;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;17/11/2017;17/11/2017;"7,5";"7,5";m³/dia;0;Consumo humano;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Espumoso;Poço Requerido 1;"-28,8977777777778";"-52,7591666666667";-;-
2017/036.021;A-001.038/2017;PREFEITURA MUNICIPAL DE FAXINAL DO SOTURNO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;17/11/2017;17/11/2017;"12,5";"12,5";m³/dia;0;Consumo humano;Bacia Hidrográfica do Baixo Jacuí;-;Santa Maria;Faxinal do Soturno;Poço Requerido 1;"-29,5994444444444";"-53,4925";-;-
2017/035.776;A-001.036/2017;ELSON JOSE MENTGES;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/11/2017;14/11/2017;4;4;m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Campina das Missões;Poço Requerido 1;"-28,0027756526969";"-54,8018860816955";-;-
2017/035.610;A-001.035/2017;COOPERATIVA AGRÍCOLA MISTA NOVA PALMA LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;13/11/2017;13/11/2017;3;3;m³/dia;0;Consumo humano;Bacia Hidrográfica do Baixo Jacuí;-;Serra Geral II;Júlio de Castilhos;Poço Requerido 1;"-29,3586509065418";"-53,6190962791443";-;-
2017/035.581;A-001.034/2017;Município de Santa Tereza;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;13/11/2017;13/11/2017;225;225;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Santa Tereza;Ponto 1;"-29,1624027777778";"-51,7439694444444";-;-
2017/035.579;A-001.033/2017;Município de Santa Tereza;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;13/11/2017;13/11/2017;27;27;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Santa Tereza;Ponto 1;"-29,1342111111111";"-51,7063305555556";-;-
2017/035.567;A-001.031/2017;Adriana Aparecida Telheiros;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;13/11/2017;13/11/2017;"1,8";"1,8";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral II;Ibiaçá;Ponto 1;"-28,1379716616266";"-51,7029732944833";-;-
2017/035.480;A-001.030/2017;Município de Soledade;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/11/2017;10/11/2017;54;54;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Soledade;Poço Requerido 1;"-28,6763888888889";"-52,2580555555556";-;-
2017/035.475;A-001.029/2017;Município de Soledade;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/11/2017;10/11/2017;54;54;m³/dia;0;Consumo humano;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Soledade;Poço Requerido 1;"-28,7063888888889";"-52,6063888888889";-;-
2017/035.468;A-001.028/2017;Município de Soledade;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/11/2017;10/11/2017;54;54;m³/dia;0;Consumo humano;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Soledade;Poço Requerido 1;"-28,8547222222222";"-52,6194444444444";-;-
2017/035.461;A-001.027/2017;Prefeitura Municipal de Paim Filho;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/11/2017;10/11/2017;36;36;m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Paim Filho;Poço Requerido 1;"-27,6886111111111";"-51,7930555555556";-;-
2017/035.458;A-001.026/2017;Prefeitura Municipal de Paim Filho;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/11/2017;10/11/2017;36;36;m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Paim Filho;Poço Requerido 1;"-27,6822222222222";"-51,7877777777778";-;-
2017/035.445;A-001.025/2017;Prefeitura Municipal de Paim Filho;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/11/2017;10/11/2017;36;36;m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Paim Filho;Poço Requerido 1;"-27,6952777777778";"-51,7811111111111";-;-
2017/035.381;A-001.022/2017;Vilmar Miguel Schillreff Krewer;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/11/2017;10/11/2017;31;31;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral II;Porto Xavier;Ponto 1;"-27,94475";"-55,09208";-;-
2017/035.361;A-001.021/2017;Leoni Engroff;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/11/2017;10/11/2017;19;19;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral II;Porto Xavier;Ponto 1;"-27,93831";"-55,10044";-;-
2017/035.323;A-001.075/2017;JOSÉ VALDELIRIO BORRÉ;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/11/2017;01/12/2017;31;31;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Basalto / Botucatu;Porto Xavier;Ponto 1;"-27,9712055555555";"-55,1054027777778";-;-
2017/035.314;A-001.048/2017;CS METALURGICA LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/11/2017;22/11/2017;30;30;m³/dia;0;Processo industrial;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Marau;Poço Requerido 1;"-28,4159";"-52,22";-;-
2017/035.312;A-001.019/2017;MUNICÍPIO DE ANDRÉ DA ROCHA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/11/2017;10/11/2017;"95,94";"95,94";m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;André da Rocha;Poço Requerido 1;"-28,625";"-51,5680555555556";-;-
2017/035.100;A-001.017/2017;Prefeitura Municipal de São José do Herval;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;09/11/2017;09/11/2017;36;36;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;São José do Herval;Poço Requerido 1;"-29,1130555555556";"-52,2855555555556";-;-
2017/035.099;A-001.016/2017;Prefeitura Municipal de São José do Herval;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;09/11/2017;09/11/2017;36;36;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral I;São José do Herval;Poço Requerido 1;"-29,0691666666667";"-52,2691666666667";-;-
2017/035.098;A-001.015/2017;Prefeitura Municipal de São José do Herval;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;09/11/2017;09/11/2017;36;36;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral I;São José do Herval;Poço Requerido 1;"-29,0213888888889";"-52,3105555555556";-;-
2017/034.883;A-001.013/2017;CALLEGARO & IRMAOS LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;07/11/2017;07/11/2017;225;225;m³/dia;0;Processo industrial;Bacia Hidrográfica do Rio Ijuí;-;Serra Geral I;Santo Ângelo;Poço Requerido 1;"-28,3386111111111";"-54,2855555555556";-;-
2017/034.869;A-001.012/2017;Sandro Carlos Tres;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;07/11/2017;07/11/2017;2;2;m³/dia;0;"Irrigação, Piscinas";Bacia Hidrográfica do Rio Passo Fundo;-;Serra Geral I;Barão de Cotegipe;Poço Requerido 1;"-27,6222222222222";"-52,3783333333333";-;-
2017/034.806;A-001.011/2017;Prefeitura Municipal de Anta Gorda;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;07/11/2017;07/11/2017;90;90;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Anta Gorda;Poço Requerido 1;"-28,9836111111111";"-51,9961111111111";-;-
