Número do cadastro;Número da portaria;Nome do usuário de água;Natureza da intervenção;Tipo da Fonte de Captação;Tipo de Intervenção;Classificação;Status;Observação;Data de início do cadastro;Data de saída do processo;Vazão média;Vazão máxima;Unidade de medida da vazão;Volume normal armazenado (m³);Finalidades de Uso;Bacia Hidrográfica;Corpo Hídrico;Sistema Aquífero;Município;Nome da Geometria;Latitude;Longitude;Latitude (ponto final);Longitude (ponto final)
2018/004.496;-;APS Construções EIRELI;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;23/11/2017;17/12/2019;-;-;-;"12669,2";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;Rio Piai;-;Caxias do Sul;Ponto 1;"-51,0669207572937";"-29,1830694909799";-;-
2018/004.495;-;APS Construções EIRELI;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;23/11/2017;18/02/2020;-;-;-;"6166,5";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;Arroio Caravaggio;-;Caxias do Sul;Ponto 1;"-51,0877";"-29,1797";-;-
2017/036.200;-;VALE DO TURVO HIDRELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;20/11/2017;21/11/2017;-;-;-;1017000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio da Telha;-;Ipê;Ponto 1;"-51,3851380348206";"-28,6376810856578";-;-
2017/034.744;-;"LIBRAGA, BRANDÃO &CIA LTDA";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;06/11/2017;07/11/2017;-;-;-;616000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Rio Colorado;-;Tapera;Ponto 1;"-52,9359483718872";"-28,629469702166";-;-
2017/034.212;-;REDE VIVO PARTICIPAÇÕES LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;31/10/2017;14/11/2017;-;-;-;2720000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;Rio da Varzea;-;Almirante Tamandaré do Sul;Ponto 1;"-53,0151271820068";"-28,103102185059";-;-
2017/032.326;-;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Desativado;-;17/10/2017;17/10/2017;-;-;-;56921;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio do Governador;-;Monte Alegre dos Campos;Ponto 1;"-50,6838154792786";"-28,7776651912685";-;-
2017/030.562;-;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Outorga;Indeferida;-;28/09/2017;26/03/2019;-;-;-;"1681,8";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;Campestre da Serra;Ponto 1;"-51,1291666666667";"-28,8130555555556";-;-
2017/030.507;R-000.867/2020;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Concedida;-;28/09/2017;15/04/2020;-;-;-;"5974,33";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Goiabal;-;Ipê;Ponto 1;"-51,1727777777778";"-28,8227777777778";-;-
2017/028.944;-;ENERBIO SERVICOS DE ENGENHARIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;12/09/2017;12/09/2017;-;-;-;"231,365";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;Rio Fortaleza;-;Taquaruçu do Sul;Ponto 1;"-53,5486111111111";"-27,4161111111111";-;-
2017/028.789;R-000.741/2020;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Concedida;-;11/09/2017;06/02/2020;-;-;-;17720;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio São Tome;-;São Francisco de Paula;Ponto 1;"-50,6275";"-28,9544444444444";-;-
2017/028.734;-;FAXINAL GERAÇÃO DE ENERGIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Em andamento;-;11/09/2017;11/09/2017;-;-;-;17000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Faxinal;-;Ipê;Ponto 1;"-51,3538098335266";"-28,6474359766876";-;-
2017/028.651;-;SAULO SALLES BEVILACQUA NETO;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Indeferida;-;11/09/2017;11/09/2018;-;-;-;"8292,62";Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Arroio da Reserva;-;Pinhal Grande;Ponto 1;"-53,3474";"-29,1881";-;-
2017/028.636;-;CENTRAL GERADORA HIDRELÉTRICA FORQUILHA LTDA.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;09/09/2017;12/09/2017;-;-;-;1240000;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Forquilha ou Inhandava;-;Maximiliano de Almeida;Ponto 1;"-51,7509913444519";"-27,616204564556";-;-
2017/028.632;-;COOPERATIVA DE DESENVOLVIMENTO SOCIAL ENTRE RIOS LTDA.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Indeferida;-;09/09/2017;05/09/2019;-;-;-;280000;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;Sem denominação;-;Inhacorá;Ponto 1;"-54,1076445579529";"-27,8973113016424";-;-
2017/028.406;-;Paulo Roberto Benites;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;06/09/2017;06/09/2017;-;-;-;"13166,02";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Barracão;-;Bento Gonçalves;Ponto 1;"-51,4766550064087";"-29,1405795517591";-;-
2018/019.382;-;COPREL Cooperativa de Geração de Energia e Desenvolvimento;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;05/09/2017;18/04/2019;-;-;-;3476917;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Rio Jacuí;-;Tio Hugo;Ponto 1;"-52,582197189331";"-28,5895713197703";-;-
2018/016.227;-;LINHA ONZE OESTE ENERGIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;04/09/2017;20/02/2020;-;-;-;"1141579,48";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Sem denominação;-;Coronel Barros;Ponto 1;"-54,0045792129968";"-28,3509501011811";-;-
2018/024.313;-;"MUXFELDT, MARIA E CIA LTDA";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;04/09/2017;14/08/2018;-;-;-;45500;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Apuaê ou Ligeiro;-;Tapejara;Ponto 1;"-51,9210648536682";"-28,0555449150426";-;-
2017/027.906;-;CERTEL OLARIA GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;31/08/2017;28/09/2017;-;-;-;2914000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Forqueta;-;Pouso Novo;Ponto 1;"-52,1687";"-29,1791";-;-
2017/027.629;-;USINA HIDRELÉTRICA POERSCH LTDA.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;30/08/2017;30/08/2017;-;-;-;484920;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;Rio Inhacora;-;Boa Vista do Buricá;Ponto 1;"-54,1085886955261";"-27,6963342446127";-;-
2017/026.926;-;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Aguardando pagamento da guia;-;24/08/2017;06/05/2020;-;-;-;6136;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Esteira;-;Monte Alegre dos Campos;Ponto 1;"-50,85";"-28,6736111111111";-;-
2017/026.651;R-000.866/2020;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Concedida;-;22/08/2017;22/04/2020;-;-;-;70004;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Vieira;-;Ipê;Ponto 1;"-51,1834788322449";"-28,8182439423207";-;-
2017/026.441;-;PRIMOS GERADORA DE ENERGIA ELETRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;21/08/2017;21/08/2017;-;-;-;126800;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Barbosa;-;Condor;Ponto 1;"-53,6375069618225";"-28,2265162952635";-;-
2017/025.508;-;VALE DO TURVO HIDRELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;14/08/2017;14/11/2017;-;-;-;5000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;André da Rocha;Ponto 1;"-51,4067673683166";"-28,5702760174544";-;-
2017/019.010;-;NERI LORENZ;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;27/06/2017;27/06/2017;-;-;-;1365;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;Lajeado Grande;-;Humaitá;Ponto 1;"-53,9702725410461";"-27,5361684313799";-;-
2017/013.899;-;Cambara SA Produtos Florestais;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Em andamento;-;11/05/2017;-;-;-;-;"3424728,8";"Abastecimento industrial, Aproveitamento hidrelétrico, Consumo humano";Bacia Hidrográfica do Rio Taquari-Antas;Arroio Arcada;-;Cambará do Sul;Ponto 1;"-50,055878162384";"-28,9467203492225";-;-
2017/011.290;-;ITASUL ENERGY GERAÇÃO DE ENERGIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando formalização de documentos;-;30/03/2017;19/12/2019;-;-;-;"8828,78";Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Lajeado Tigre;-;Machadinho;Ponto 1;"-51,6129326820373";"-27,5935766943117";-;-
2017/008.814;-;Hidroelétrica Palmeiras S/A;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;06/03/2017;06/04/2017;-;-;-;133750000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Palmeira;-;Condor;Ponto 1;"-53,5613888888889";"-28,2488888888889";-;-
2017/005.275;-;CONQUISTA GERAÇÃO DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Em análise;-;06/03/2017;26/03/2020;-;-;-;485000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Arroio da Ilha;-;Carazinho;Ponto 1;"-53,1211";"-28,2623";-;-
2018/002.777;-;BORTOLON AGROCOMERCIAL EIRELI;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;30/01/2017;01/02/2018;-;-;-;"20588,4";Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Socorro;-;Vacaria;Ponto 1;"-50,856";"-28,2995";-;-
2017/000.678;-;IJUI CENTENARIA GERACAO SPE LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando formalização de documentos;-;11/01/2017;06/05/2020;-;-;-;26759;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Rio Potiribu;-;Ijuí;Ponto 1;"-53,8794412024506";"-28,3713467861906";-;-
2016/020.980;-;Primo Tedesco S.A.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;26/10/2016;28/10/2016;-;-;-;3400;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Rio da Glória;-;Santo Antônio do Planalto;Ponto 1;"-52,6995491981506";"-28,4617872279147";-;-
2016/016.345;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;14/09/2016;14/09/2016;-;-;-;11413;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;Arroio do Muniz;-;São Francisco de Paula;Ponto 1;"-50,7636833191645";"-29,2325831968826";-;-
2016/014.637;-;Cooperativa de Geração de Energia e Desenvolvimento Social LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;30/08/2016;02/09/2016;-;-;-;2719;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Conceição;-;Boa Vista do Cadeado;Ponto 1;"-53,7958333333333";"-28,5566666666667";-;-
2016/014.241;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;26/08/2016;05/11/2018;-;-;-;"16615,37";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Contrato;-;São Francisco de Paula;Ponto 1;"-50,7560014725459";"-29,0311344094338";-;-
2016/013.809;R-000.869/2020;Hidroelétrica Sperotto Queda do Turvo Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Concedida;-;23/08/2016;13/04/2020;-;-;-;210000;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;Rio Turvo;-;Santo Augusto;Ponto 1;"-53,6951422691345";"-27,8708722237738";-;-
2016/013.306;-;Consórcio Forqueta;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;19/08/2016;19/08/2016;-;-;-;631900;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Forqueta;-;Pouso Novo;Ponto 1;"-52,1866";"-29,1465";-;-
2016/013.375;-;Consórcio Forqueta;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;18/08/2016;19/08/2016;-;-;-;29140;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio do Meio;-;Arroio do Meio;Ponto 1;"-51,8883";"-29,3956";-;-
2016/012.894;-;Cooperativa de Geração de Energia e Desenvolvimento Social LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;16/08/2016;29/08/2016;-;-;-;248100;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Sem denominação;-;Boa Vista do Cadeado;Ponto 1;"-53,9716666666667";"-28,7958333333333";-;-
2016/011.951;-;Energias Complementares do Brasil Geração de Energia Elétrica S.A.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;08/08/2016;27/10/2016;-;-;-;13600000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Rio Ijuizinho;-;Eugênio de Castro;Ponto 1;"-54,2883";"-28,4431";-;-
2018/009.051;-;Jean Carlos Stahelin;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;05/08/2016;08/04/2018;-;-;-;"391,19";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Segredinho;-;Ipê;Ponto 1;"-51,3856";"-28,6991";-;-
2016/011.218;-;HT GERAÇÃO DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;28/07/2016;28/07/2016;-;-;-;15000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Boa Vista;-;Teutônia;Ponto 1;"-51,7068569168224";"-29,4541607489395";-;-
2016/010.291;-;João Carlos Jacobs;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;15/07/2016;15/07/2016;-;-;-;10040;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Guacho;-;Campestre da Serra;Ponto 1;"-51,0233";"-28,8072";-;-
2018/002.035;-;SERRA DOS CAVALINHOS II ENERGETICA SA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Em andamento;-;11/07/2016;24/01/2018;-;-;-;7718000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio das Antas;-;Monte Alegre dos Campos;Ponto 1;"-50,7463431358337";"-28,7913937843194";-;-
2016/025.891;-;Conquista Geração de Energia Elétrica Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Desativado;-;08/07/2016;08/12/2016;-;-;-;880000;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Socorro;-;Vacaria;Ponto 1;"-50,8564";"-28,2967";-;-
2016/009.169;-;Conquista Geração de Energia Elétrica Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Desativado;-;04/07/2016;29/08/2017;-;-;-;1470000;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Sem denominação;-;Vacaria;Ponto 1;"-50,8642";"-28,3217";-;-
2016/008.018;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;22/06/2016;14/10/2019;-;-;-;3543000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Gramado Xavier;Ponto 1;"-52,6818554804459";"-29,2587665674645";-;-
2016/008.016;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;22/06/2016;14/10/2019;-;-;-;7835000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Barros Cassal;Ponto 1;"-52,6704027402137";"-29,2217490373422";-;-
2016/007.976;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;21/06/2016;14/10/2019;-;-;-;7344000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Passa Sete;Ponto 1;"-52,7734939818986";"-29,442915605746";-;-
2016/007.970;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;21/06/2016;17/10/2019;-;-;-;6117500;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Passa Sete;Ponto 1;"-52,7575074230542";"-29,4051850331252";-;-
2016/007.963;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;21/06/2016;14/10/2019;-;-;-;3514000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Lagoão;Ponto 1;"-52,7459475784488";"-29,3675356309659";-;-
2016/007.777;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;20/06/2016;14/10/2019;-;-;-;1396000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Lagoão;Barramento;"-52,7326841549166";"-29,3289844444486";-;-
2016/007.736;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;20/06/2016;16/10/2019;-;-;-;1555000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Sinimbu;Ponto 1;"-52,7218787358187";"-29,3180164291718";-;-
2016/006.690;-;LAGOS GERAÇÃO E COMERCIALIZAÇÃO DE ENERGIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;31/05/2016;05/06/2016;-;-;-;5820;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Cachoeira;-;Ajuricaba;Ponto 1;"-53,7413888888889";"-28,2294444444444";-;-
2017/021.935;-;CAM - CONSULTORIA AGROPECUARIA MAGRIN LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;16/05/2016;21/07/2017;-;-;-;"24815,755";Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Lajeado dos Ivos;-;Lagoa Vermelha;Centro do Barramento;"-51,5007948875427";"-28,1610057406943";-;-
2016/005.487;-;Marlon Roberto Bonamigo;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;12/05/2016;12/05/2016;-;-;-;"36916,38";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Camaquã;Arroio Maria Santa;-;Encruzilhada do Sul;Ponto 1;"-52,5497317314148";"-30,7511302512143";-;-
2016/007.016;-;Rincão Energia S.A.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;10/05/2016;06/06/2016;-;-;-;830000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Rio Ijuizinho;-;Entre-Ijuís;Ponto 1;"-54,2978";"-28,4212";-;-
2016/007.957;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;04/05/2016;14/10/2019;-;-;-;5754000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Gramado Xavier;Ponto 1;"-52,7066558699673";"-29,2907602964516";-;-
2018/007.695;-;Altair Calderoli;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;12/04/2016;23/03/2018;-;-;-;57050;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Não Sabia;-;Vista Alegre do Prata;Ponto 1;"-51,7366";"-28,8091";-;-
2016/002.641;-;HT GERAÇÃO DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Desativado;-;18/03/2016;28/07/2016;-;-;-;15000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Boa Vista;-;Teutônia;Ponto 1;"-51,7068569168224";"-29,4541607489395";-;-
2016/001.993;-;ENERBIO SERVICOS DE ENGENHARIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;25/02/2016;07/06/2016;-;-;-;"652185,76";Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Arroio Jaquirana;-;Arroio do Tigre;Ponto 1;"-53,1017088890076";"-29,2559262184363";-;-
2016/000.592;-;Paulo Soares Blessmann;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Desativado;-;20/01/2016;11/07/2016;"0,000367";"0,000367";m³/s;10040;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Guacho;-;Campestre da Serra;Ponto 1;"-51,0232758522034";"-28,8071512284165";-;-
;;;;;;;;;;;;;;;;;;;;;;;;
