Número do cadastro;Número da portaria;Nome do usuário de água;Natureza da intervenção;Tipo da Fonte de Captação;Tipo de Intervenção;Classificação;Status;Observação;Data de início do cadastro;Data de saída do processo;Vazão média;Vazão máxima;Unidade de medida da vazão;Volume normal armazenado (m³);Finalidades de Uso;Bacia Hidrográfica;Corpo Hídrico;Sistema Aquífero;Município;Nome da Geometria;Latitude;Longitude;Latitude (ponto final);Longitude (ponto final)
2018/015.947;-;LINHA ONZE OESTE ENERGIA LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;05/06/2018;08/04/2019;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;-;-;Coronel Barros;Linha da adução;"-54,0046";"-28,351";"-54,0368";"-28,3578"
2018/014.829;-;IPE GERAÇÃO DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;25/05/2018;25/05/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Campestre da Serra;Linha da adução;"-51,2207722663879";"-28,6061503914547";"-51,2351489067078";"-28,6024956844796"
2018/014.803;-;IPE GERAÇÃO DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;25/05/2018;25/05/2018;-;-;-;6000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Trabuco;-;Campestre da Serra;Ponto 1;"-51,2210726737976";"-28,6062634216025";-;-
2018/014.736;-;SERRA DOS CAVALINHOS I ENERGETICA SA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;24/05/2018;18/02/2020;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Monte Alegre dos Campos;Linha da adução;"-50,7297348976135";"-28,7962453753428";"-50,729649066925";"-28,7953803795297"
2018/014.719;-;SERRA DOS CAVALINHOS I ENERGETICA SA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando formalização de documentos;-;24/05/2018;18/02/2020;-;-;-;12210000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;Monte Alegre dos Campos;Ponto 1;"-50,7297778129578";"-28,796471025244";-;-
2018/014.712;-;PEZZI ENERGETICA SA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;24/05/2018;24/05/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Bom Jesus;Linha da adução;"-50,5645537376404";"-28,793387100981";"-50,5648970603943";"-28,7900774222336"
2018/014.695;-;PEZZI ENERGETICA SA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;24/05/2018;24/05/2018;-;-;-;23520000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio das Antas;-;Bom Jesus;Ponto 1;"-50,5646395683289";"-28,7931990538675";-;-
2018/014.689;-;SERRA DOS CAVALINHOS II ENERGETICA SA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;24/05/2018;24/05/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Monte Alegre dos Campos;Linha da adução;"-50,7458710670471";"-28,7908672414795";"-50,7458281517029";"-28,7913561742047"
2018/014.640;-;SERRA DOS CAVALINHOS II ENERGETICA SA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando formalização de documentos;-;24/05/2018;23/03/2020;-;-;-;8450000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio das Antas;-;Monte Alegre dos Campos;Ponto 1;"-50,7456564903259";"-28,7912433437793";-;-
2018/013.004;-;ENERGÉTICA CAMPOS DE CIMA DA SERRA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;11/05/2018;11/05/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;São Francisco de Paula;Linha da adução;"-50,6122326850891";"-28,8068879971293";"-50,619056224823";"-28,8164767076912"
2018/012.988;-;ENERGÉTICA CAMPOS DE CIMA DA SERRA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;11/05/2018;01/04/2019;-;-;-;27140000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;São Francisco de Paula;Ponto 1;"-50,6134343147278";"-28,8068503926054";-;-
2018/012.987;-;LINHA EMÍLIA ENERGÉTICA SA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;11/05/2018;11/05/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Guaporé;Linha da adução;"-51,7733502388";"-28,9407866572571";"-51,7718052864075";"-28,9410119935392"
2018/012.984;-;LINHA EMÍLIA ENERGÉTICA SA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;11/05/2018;11/05/2018;-;-;-;11680000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Carreiro;-;Guaporé;Ponto 1;"-51,7734575271606";"-28,941312441153";-;-
2018/012.976;-;COTIPORÃ ENERGÉTICA SA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;11/05/2018;11/05/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Cotiporã;Linha da adução;"-51,7577290534973";"-28,963580694453";"-51,7580723762512";"-28,9725166906158"
2018/012.969;-;COTIPORÃ ENERGÉTICA SA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;11/05/2018;11/05/2018;-;-;-;3660000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Carreiro;-;Cotiporã;Ponto 1;"-51,7580723762512";"-28,9637684333985";-;-
2018/017.547;-;Cooperativa de Geração de Energia e Desenvolvimento Social LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Indeferida;-;11/05/2018;08/07/2019;-;-;-;"429589,88";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Rio Conceição;-;Coronel Barros;Ponto 1;"-54,0438";"-28,4082";-;-
2018/012.710;O-000.598/2020;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Outorga;Concedida;-;10/05/2018;19/03/2019;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Campestre da Serra;Linha 1;"-51,129591644922";"-28,8274380814328";"-51,1307289819937";"-28,8285896440764"
2018/012.671;O-000.598/2020;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Outorga;Concedida;-;09/05/2018;19/03/2019;-;-;-;"2327,8";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Pedras Brancas;-;Campestre da Serra;Ponto 1;"-51,1296659339681";"-28,8274009259032";-;-
2018/012.286;-;CAÇADOR ENERGÉTICA SA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;07/05/2018;07/05/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Serafina Corrêa;Linha da adução;"-51,8505549430847";"-28,7062850320307";"-51,8520140647888";"-28,7118933562312"
2018/012.255;-;CAÇADOR ENERGÉTICA SA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;07/05/2018;07/05/2018;-;-;-;130000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Carreiro;-;Serafina Corrêa;Ponto 1;"-51,850597858429";"-28,7066614390401";-;-
2018/011.995;-;ABRANJO GERAÇÃO DE ENERGIA S/A;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;03/05/2018;21/05/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Camaquã;-;-;Encruzilhada do Sul;Linha 1;"-52,6299915380022";"-30,7880413434893";"-52,6276532813329";"-30,7953776255252"
2018/011.493;R-000.207/2019;SALTINHO ENERGÉTICA S/A;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Reserva de disponibilidade hídrica;Concedida;-;27/04/2018;27/04/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Ipê;Linha da adução;"-51,3554835319519";"-28,6177918578382";"-51,3691306114197";"-28,6316167773158"
2018/011.438;R-000.207/2019;SALTINHO ENERGÉTICA S/A;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Concedida;-;27/04/2018;01/04/2019;-;-;-;7320000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;rio Ituim;-;Ipê;Ponto 1;"-51,3555693626404";"-28,6179425479724";-;-
2018/024.315;-;"MUXFELDT, MARIA E CIA LTDA";Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Desativado;-;25/04/2018;14/08/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;-;Ibiaçá;Linha da adução;"-51,9129109382629";"-28,0502426412663";"-51,9215369224548";"-28,0549010814608"
2018/010.895;-;ALS GERAÇÃO DE ENERGIA SPE LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Indeferida;-;24/04/2018;11/01/2019;-;-;-;145515;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Estrela;-;Estrela;Ponto 1;"-51,9060015678406";"-29,5212639574035";-;-
2018/010.797;-;Certel Rastro de Auto Geração de Energia S/A.;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;23/04/2018;23/04/2018;-;-;-;"1565099,64";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Forqueta;-;São José do Herval;Ponto 1;"-52,2206568717957";"-29,0650976936578";-;-
2018/010.586;-;Cazuza Ferreira Energética S.A.;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;20/04/2018;20/04/2018;-;-;-;172100;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;São Francisco de Paula;Ponto 1;"-50,730721950531";"-29,021163024524";-;-
2018/010.581;-;Cooperativa de Distribuição de Energia Teutônia;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;20/04/2018;20/04/2018;-;-;-;323200;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Forqueta;-;Putinga;Ponto 1;"-52,2095847129822";"-29,0804385274724";-;-
2018/013.985;-;CERVEJARIA PETROPOLIS DO CENTRO OESTE LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;16/04/2018;18/05/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Passo Fundo;-;-;Trindade do Sul;Linha do trecho de vazão;"-52,8113516698035";"-27,5026759350297";"-52,8029057554807";"-27,4966614296398"
2018/009.701;-;Cooperativa de Distribuição de Energia Teutônia;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;13/04/2018;06/08/2019;-;-;-;118888;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Boa Vista;-;Estrela;Ponto 1;"-51,866045335267";"-29,4745539208389";-;-
2018/009.571;-;Respiratus Energia Ltda;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;12/04/2018;12/04/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Bento Gonçalves;Linha da adução;"-51,476891040802";"-29,140354650847";"-51,4752602577209";"-29,1386303941699"
2018/011.746;-;Respiratus Energia Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;12/04/2018;02/05/2018;-;-;-;11880;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Barracão;-;Bento Gonçalves;Ponto 1;"-51,4769444444444";"-29,1405555555556";-;-
2018/011.738;-;CHIMARRÃO ENERGÉTICA S.A.;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;10/04/2018;02/05/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;Muitos Capões;Linha da adução;"-51,4018750190735";"-28,6023072940768";"-51,3996005058289";"-28,6052084688273"
2018/019.843;-;CHIMARRÃO ENERGÉTICA S.A.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Em andamento;-;28/03/2018;-;-;-;-;3620000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;Muitos Capões;Ponto 1;"-51,4024758338928";"-28,6023826502785";-;-
2018/012.310;-;CERVEJARIA PETROPOLIS DO CENTRO OESTE LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;22/03/2018;07/05/2018;-;-;-;"172408,75";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Passo Fundo;Arroio do Baú;-;Trindade do Sul;Ponto 1;"-52,8119874000549";"-27,502904327491";-;-
2018/005.529;-;Amanda Fadel;Água Superficial;Barragem de acumulação;Adução para aproveitamento hidrelétrico;Reserva de disponibilidade hídrica;Indeferida;-;05/03/2018;05/03/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;-;-;André da Rocha;Linha da adução;"-51,5064597129822";"-28,6088254056688";"-51,5025115013123";"-28,6114250021051"
2018/005.528;-;Amanda Fadel;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Indeferida;-;05/03/2018;05/03/2018;-;-;-;123456;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Chimarrao;-;André da Rocha;Ponto 1;"-51,5082621574402";"-28,6088630814389";-;-
2018/003.531;-;APS Construções EIRELI;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Indeferida;-;09/02/2018;22/03/2019;-;-;-;"39455,75";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;Sem denominação;-;Caxias do Sul;Ponto 1;"-51,0092751160888";"-29,1671439641435";-;-
2018/003.530;-;APS Construções EIRELI;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Em análise;-;09/02/2018;13/12/2019;-;-;-;"10055,36";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;Rio Piai;-;Caxias do Sul;Ponto 1;"-51,015124";"-29,168654";-;-
2018/004.501;-;APS Construções EIRELI;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando formalização de documentos;-;09/02/2018;17/10/2018;-;-;-;"22524,01";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;Rio Piai;-;Caxias do Sul;Ponto 1;"-51,0578484317457";"-29,1742686136754";-;-
2018/004.498;-;APS Construções EIRELI;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;09/02/2018;17/10/2018;-;-;-;"10179,57";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;Sem denominação;-;Caxias do Sul;Ponto 1;"-51,041886";"-29,176085";-;-
2018/010.287;-;CAÇADOR ENERGÉTICA SA;Água Superficial;Barragem de nível;Tubulação por gravidade;Cadastro;Concluído;-;24/01/2018;18/04/2018;"0,0127718333333333";"0,01875";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Carreiro;-;Serafina Corrêa;Linha 1;"-51,8520140647888";"-28,711027661381";"-51,8507695198059";"-28,7073013278481"
2018/002.008;-;CAÇADOR ENERGÉTICA SA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Em andamento;-;24/01/2018;-;-;-;-;130000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Carreiro;-;Serafina Corrêa;Ponto 1;"-51,8507266044617";"-28,7072636874384";-;-
2018/001.630;-;SERRA DOS CAVALINHOS I ENERGETICA SA;Água Superficial;Barragem de nível;Tubulação por gravidade;Cadastro;Desativado;-;19/01/2018;19/01/2018;"47,5";100;m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;Monte Alegre dos Campos;Linha 1;"-50,7294344902039";"-28,7957188570071";"-50,72909116745";"-28,7952675534597"
2018/001.390;-;SERRA DOS CAVALINHOS I ENERGETICA SA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Em andamento;-;17/01/2018;-;-;-;-;12214000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;Monte Alegre dos Campos;Ponto 1;"-50,7296061515808";"-28,7956436398849";-;-
2018/005.212;-;MFB PARTICIPAÇÕES LTDA - ME;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;11/01/2018;02/03/2018;-;-;-;17827;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Palmeiras;-;Panambi;Ponto 1;"-53,4149050712585";"-28,2453828410858";-;-
2017/040.172;R-000.630/2020;ENERGÉTICA RIO LIGEIRO LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Concedida;-;19/12/2017;22/01/2020;-;-;-;"12195,97";Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Sem denominação;-;Santa Cecília do Sul;Ponto 1;"-51,8405555555556";"-28,1827777777778";-;-
2017/039.975;-;CERVEJARIA PETROPOLIS DO CENTRO OESTE LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;18/12/2017;03/05/2018;-;-;-;66360;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Camaquã;Arroio Abranjo;-;Encruzilhada do Sul;Ponto 1;"-52,6299404804176";"-30,788137845681";-;-
2017/038.796;-;COPREL Cooperativa de Geração de Energia e Desenvolvimento;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;08/12/2017;18/04/2019;-;-;-;1749000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Rio Jacuí;-;Victor Graeff;Ponto 1;"-52,7046132087708";"-28,6562484958429";-;-
2018/020.021;-;COPREL Cooperativa de Geração de Energia e Desenvolvimento;Água Superficial;Barragem de acumulação;Adução para aproveitamento hidrelétrico;Cadastro;Concluído;-;08/12/2017;05/07/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;-;-;Victor Graeff;Linha da adução;"-52,704484462738";"-28,6562861545919";"-52,7046132087708";"-28,6580184424225"
2018/002.787;-;BORTOLON AGROCOMERCIAL EIRELI;Água Superficial;Barragem de acumulação;Canal de derivação por gravidade;Cadastro;Concluído;-;05/12/2017;01/02/2018;"10,2925";"18,98";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Sem denominação;-;Vacaria;Linha 1;"-50,8558333333333";"-28,2991666666667";"-50,8533333333333";"-28,2944444444444"
2018/004.496;-;APS Construções EIRELI;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;23/11/2017;17/12/2019;-;-;-;"12669,2";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;Rio Piai;-;Caxias do Sul;Ponto 1;"-51,0669207572937";"-29,1830694909799";-;-
2018/004.495;-;APS Construções EIRELI;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;23/11/2017;18/02/2020;-;-;-;"6166,5";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;Arroio Caravaggio;-;Caxias do Sul;Ponto 1;"-51,0877";"-29,1797";-;-
2017/036.672;-;VALE DO TURVO HIDRELÉTRICA LTDA;Água Superficial;Barragem de nível;Tubulação por gravidade;Cadastro;Concluído;-;23/11/2017;23/11/2017;"36,47";"36,47";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio da Telha;-;Ipê;Linha 1;"-51,3859145631215";"-28,63758520397";"-51,396397198759";"-28,6373159485974"
2017/036.200;-;VALE DO TURVO HIDRELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;20/11/2017;21/11/2017;-;-;-;1017000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio da Telha;-;Ipê;Ponto 1;"-51,3851380348206";"-28,6376810856578";-;-
2017/035.781;-;VALE DO TURVO HIDRELÉTRICA LTDA;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;14/11/2017;16/11/2017;"28,54";"28,54";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;André da Rocha;Linha 1;"-51,4072930610439";"-28,5701261542677";"-51,4013864404985";"-28,5792420342827"
2018/023.228;-;CABRAS GERADORA DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Outorga;Concedida;-;08/11/2017;02/08/2018;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;-;-;Erval Seco;Linha da adução;"-53,5697865486145";"-27,5368153450718";"-53,5672545433044";"-27,5342276674553"
2017/034.744;-;"LIBRAGA, BRANDÃO &CIA LTDA";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;06/11/2017;07/11/2017;-;-;-;616000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Rio Colorado;-;Tapera;Ponto 1;"-52,9359483718872";"-28,629469702166";-;-
2017/034.212;-;REDE VIVO PARTICIPAÇÕES LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;31/10/2017;14/11/2017;-;-;-;2720000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;Rio da Varzea;-;Almirante Tamandaré do Sul;Ponto 1;"-53,0151271820068";"-28,103102185059";-;-
2017/032.326;-;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Desativado;-;17/10/2017;17/10/2017;-;-;-;56921;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio do Governador;-;Monte Alegre dos Campos;Ponto 1;"-50,6838154792786";"-28,7776651912685";-;-
2017/030.562;-;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Outorga;Indeferida;-;28/09/2017;26/03/2019;-;-;-;"1681,8";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;Campestre da Serra;Ponto 1;"-51,1291666666667";"-28,8130555555556";-;-
2017/030.507;-;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;28/09/2017;14/02/2020;-;-;-;"5974,33";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Goiabal;-;Ipê;Ponto 1;"-51,1727777777778";"-28,8227777777778";-;-
2017/028.944;-;ENERBIO SERVICOS DE ENGENHARIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;12/09/2017;12/09/2017;-;-;-;"231,365";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio da Várzea;Rio Fortaleza;-;Taquaruçu do Sul;Ponto 1;"-53,5486111111111";"-27,4161111111111";-;-
2017/028.789;-;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;11/09/2017;06/02/2020;-;-;-;17720;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio São Tome;-;São Francisco de Paula;Ponto 1;"-50,6275";"-28,9544444444444";-;-
2017/028.768;-;FAXINAL GERAÇÃO DE ENERGIA LTDA;Água Superficial;Barragem de nível;Tubulação por gravidade;Cadastro;Concluído;-;11/09/2017;11/09/2017;"5,09";"5,09";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Faxinal;-;Ipê;Linha 1;"-51,3538956642151";"-28,6475866242621";"-51,3550972938538";"-28,6466074111596"
2017/028.734;-;FAXINAL GERAÇÃO DE ENERGIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Em andamento;-;11/09/2017;11/09/2017;-;-;-;17000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Faxinal;-;Ipê;Ponto 1;"-51,3538098335266";"-28,6474359766876";-;-
2017/028.651;-;SAULO SALLES BEVILACQUA NETO;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;11/09/2017;11/09/2018;-;-;-;"8292,62";Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Arroio da Reserva;-;Pinhal Grande;Ponto 1;"-53,3474";"-29,1881";-;-
2017/028.636;-;CENTRAL GERADORA HIDRELÉTRICA FORQUILHA LTDA.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;09/09/2017;12/09/2017;-;-;-;1240000;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Forquilha ou Inhandava;-;Maximiliano de Almeida;Ponto 1;"-51,7509913444519";"-27,616204564556";-;-
2017/028.635;-;COOPERATIVA DE DESENVOLVIMENTO SOCIAL ENTRE RIOS LTDA.;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Reserva de disponibilidade hídrica;Indeferida;-;09/09/2017;09/09/2017;"14,25";"14,25";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;Rio Buricá;-;Inhacorá;Linha 2;"-54,1070008277893";"-27,8973492296842";"-54,1030097007751";"-27,8910909229371"
2017/028.632;-;COOPERATIVA DE DESENVOLVIMENTO SOCIAL ENTRE RIOS LTDA.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Reserva de disponibilidade hídrica;Indeferida;-;09/09/2017;05/09/2019;-;-;-;280000;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;Sem denominação;-;Inhacorá;Ponto 1;"-54,1076445579529";"-27,8973113016424";-;-
